,isbn,variable,value,lr_my,author,title,pub_date,publisher,lr_top,lr_hof,debut,lr_yfav,genre,annotation,nom_lib_lr,permalink,genre_0,genre_1,genre_2,genre_3,genre_4,genre_5,genre_6,genre_7,hof_pd,hof_compare1,hof_compare2
1114,9780425285046,genre_1,suspense_fiction,2016/12,"Delaney, J.P.",The Girl Before,2017-01-24 00:00:00,ballantine books,1.0,0.0,1.0,,Suspense/Thriller,,"Kara Kohn, Plainfield Public Library District, Plainfield, IL",https://lccn.loc.gov/2016029751,psychological fiction,suspense fiction,thrillers (fiction),thrillers (fiction),,,,,0.0,0.0,0.0
1115,9781250105608,genre_1,mystery_fiction,2016/12,"Harper, Jane",The Dry,2017-01-10 00:00:00,flatiron books,0.0,0.0,1.0,2017,Suspense/Thriller,,"Jennifer Winberry, Hunterdon County Library, Flemington, NJ",https://lccn.loc.gov/2016016416,suspense fiction,mystery fiction,,,,,,,0.0,0.0,0.0
1116,9781250111173,genre_1,suspense_fiction,2016/12,"Pinborough, Sarah",Behind Her Eyes,2017-01-31 00:00:00,flatiron books,0.0,0.0,0.0,,Suspense/Thriller,,"Mary Vernau, Tyler Public Library, Tyler, TX",https://lccn.loc.gov/2016037630,psychological fiction,suspense fiction,,,,,,,0.0,0.0,0.0
1117,9780062427021,genre_1,noir_fiction,2016/12,"Swanson, Peter",Her Every Fear,2017-01-10 00:00:00,william morrow,0.0,0.0,0.0,,Suspense/Thriller,,"Cari Dubiel, Twinsburg Public Library, Twinsburgh, OH",https://lccn.loc.gov/2016007758,suspense fiction,noir fiction,,,,,,,0.0,0.0,0.0
1118,9780062451941,genre_1,historical_fiction,2016/12,"White, Elle Katharine",Heartstone,2017-01-17 00:00:00,harper voyager,0.0,0.0,1.0,,SF/Fantasy,,"Jenna Persick, Chester County Library, Exton, PA",https://lccn.loc.gov/2016018398,fantasy fiction,historical fiction,,,,,,,0.0,0.0,0.0
1119,9780062225559,genre_1,autobiographical_fiction,2016/11,"Chabon, Michael",Moonglow: A Novel,2016-11-22 00:00:00,harper,0.0,0.0,0.0,,Literary Fiction,,"Jennifer Winberry, Hunterdon County Library, Flemington, NJ",https://lccn.loc.gov/2016478485,domestic fiction,autobiographical fiction,,,,,,,0.0,0.0,0.0
1120,9780804178808,genre_1,mystery_fiction,2016/11,"Child, Lee",Night School: A Jack Reacher Novel,2016-11-07 00:00:00,delacorte press,0.0,0.0,0.0,,Suspense/Thriller,,"Elizabeth Eastin, Rogers Memorial Library, Southampton, NY",https://lccn.loc.gov/2016018769,suspense fiction,mystery fiction,,,,,,,0.0,0.0,0.0
1121,9780399174490,genre_1,romantic_suspense_fiction,2016/11,"Krentz, Jayne Ann",When All The Girls Have Gone,2016-11-22 00:00:00,berkley,0.0,0.0,0.0,,Mystery,,"Karen Emery, Johnson County Public Library, Franklin, IN",https://lccn.loc.gov/2016026198,mystery fiction,romantic suspense fiction,,,,,,,0.0,0.0,0.0
1122,9781492637257,genre_1,biographical_fiction,2016/10,"Benedict, Marie",The Other Einstein: A Novel,2016-10-18 00:00:00,sourcebooks landmark,0.0,0.0,1.0,,Historical Fiction,,"Sharon Layburn, South Huntington Public Library, Huntington Station, NY",https://lccn.loc.gov/2015046814,historical fiction,biographical fiction,,,,,,,0.0,0.0,0.0
1123,9780399184512,genre_1,bildungsromans,2016/10,"Bennett, Brit",The Mothers: A Novel,2016-10-11 00:00:00,riverhead books,0.0,0.0,1.0,,Literary Fiction,,"Jennifer Ohzourk, St. Louis Public Library, St. Louis, MO",https://lccn.loc.gov/2016010837,psychological fiction,bildungsromans,,,,,,,0.0,0.0,0.0
1124,9780670026333,genre_1,mystery_fiction,2016/10,"French, Tana",The Trespasser: A Novel,2016-10-04 00:00:00,viking,0.0,0.0,0.0,,Mystery,,"Kathryn Hassert, Chester County Library, Exton, PA",https://lccn.loc.gov/2016299973,thrillers (fiction),mystery fiction,detective and mystery fiction,,,,,,0.0,0.0,0.0
1125,9780544527959,genre_1,mystery_fiction,2016/10,"Griffiths, Elly",Smoke and Mirrors,2016-10-18 00:00:00,houghton mifflin harcourt,0.0,0.0,0.0,,Mystery,,"Carol Ward, Cuyahoga County Public Library, Solon, OH",https://lccn.loc.gov/2016004630,suspense fiction,mystery fiction,,,,,,,0.0,0.0,0.0
1126,9781101988664,genre_1,fantasy_fiction,2016/09,"Cogman, Genevieve",The Masked City,2016-09-16 00:00:00,roc,0.0,0.0,0.0,,SF/Fantasy,,"Julie Horton, Greenwood County Library, Greenwood, SC",https://lccn.loc.gov/2016655653,alternative histories (fiction),fantasy fiction,adventure fiction,,,,,,0.0,0.0,0.0
1127,9780451495976,genre_1,fiction,2016/09,"Jefferies, Dinah",The Tea Planter’s Wife: A Novel,2016-09-13 00:00:00,crown,0.0,0.0,0.0,,Historical Fiction,,"Amy Lapointe, Amherst Town Library, Amherst, NH",https://lccn.loc.gov/2016298125,historical fiction,fiction,history,,,,,,0.0,0.0,0.0
1128,9781501133862,genre_1,mystery_fiction,2016/09,"Mullen, Thomas",Darktown: A Novel,2016-09-13 00:00:00,atria/37 ink,0.0,0.0,0.0,,Mystery,,"Sharon Layburn, South Huntington Public Library, South Huntington, NY",https://lccn.loc.gov/2015041687,suspense fiction,mystery fiction,,,,,,,0.0,0.0,0.0
1129,9781250078551,genre_1,humorous_fiction,2016/08,"Andrews, Donna",Die Like An Eagle: A Meg Langslow Mystery,2016-08-02 00:00:00,minotaur books,0.0,0.0,0.0,,Mystery,,"Karen Emery, Johnson County Public Library, Franklin, IN",https://lccn.loc.gov/2016003508,mystery fiction,humorous fiction,,,,,,,0.0,0.0,0.0
1130,9780735221086,genre_1,domestic_fiction,2016/08,"Lapena, Shari",The Couple Next Door,2016-08-23 00:00:00,pamela dorman books,0.0,0.0,1.0,,Suspense/Thriller,,"Debbie Frizzell, Johnson County Library, Roeland Park, KS",https://lccn.loc.gov/2016017668,suspense fiction,domestic fiction,mystery fiction,,,,,,0.0,0.0,0.0
1131,9781250121004,genre_1,suspense_fiction,2016/08,"Paris, B.A.",Behind Closed Doors,2016-08-09 00:00:00,st. martin's press,0.0,0.0,1.0,,Suspense/Thriller,,"Marika Zemke, Commerce Township Public Library, Commerce Twp, MI",https://lccn.loc.gov/2016023528,psychological fiction,suspense fiction,mystery fiction,,,,,,0.0,0.0,0.0
1132,9780062405616,genre_1,humorous_fiction,2016/08,"Phillips, Susan Elizabeth",First Star I See Tonight: A Novel,2016-08-23 00:00:00,william morrow,0.0,0.0,0.0,,Romance,,"Jennifer Cook, L.E. Phillips Memorial Public Library, Eau Claire , WI",https://lccn.loc.gov/2016590186,love stories,humorous fiction,,,,,,,0.0,0.0,0.0
1133,9781101991633,genre_1,mystery_fiction,2016/08,"Way, Camilla",Watching Edie,2016-08-02 00:00:00,nal,0.0,0.0,0.0,,Suspense/Thriller,,"Kimberly McGee, Lake Travis Community Library, Austin, TX",https://lccn.loc.gov/2015050420,suspense fiction,mystery fiction,,,,,,,0.0,0.0,0.0
1134,9781250061577,genre_1,mystery_fiction,2016/07,"Castillo, Linda",Among the Wicked: A Kate Burkholder Novel,2016-07-12 00:00:00,minotaur books,0.0,0.0,0.0,,Mystery,,"KC Davis, Fairfield Woods Branch Library, Fairfield, CT",https://lccn.loc.gov/2016001434,suspense fiction,mystery fiction,,,,,,,0.0,0.0,0.0
1135,9781101875612,genre_1,domestic_fiction,2016/07,"Close, Jennifer",The Hopefuls: A Novel,2016-07-19 00:00:00,knopf,0.0,0.0,0.0,,Literary Fiction,,"Amy Lapointe, Amherst Town Library, Amherst, NH",https://lccn.loc.gov/2015048796,political fiction,domestic fiction,humorous fiction,,,,,,0.0,0.0,0.0
1136,9781101904220,genre_1,suspense_fiction,2016/07,"Crouch, Blake",Dark Matter: A Novel,2016-07-26 00:00:00,crown,1.0,0.0,1.0,,SF/Fantasy,,"Elizabeth Eastin, Rogers Memorial Library, Southampton, NY",https://lccn.loc.gov/2015040107,science fiction,suspense fiction,,,,,,,0.0,0.0,0.0
1137,9781101965085,genre_1,suspense_fiction,2016/07,"Oliva, Alexandra",The Last One: A Novel,2016-07-12 00:00:00,ballantine books,0.0,0.0,1.0,,SF/Fantasy,,"Leah White, Ela Area Public Library, Lake Zurich, IL",https://lccn.loc.gov/2016003605,psychological fiction,suspense fiction,,,,,,,0.0,0.0,0.0
1138,9781250097910,genre_1,suspense_fiction,2016/07,"Walker, Wendy",All Is Not Forgotten: A Novel,2016-07-12 00:00:00,st. martin's press,0.0,0.0,0.0,,Suspense/Thriller,,"Gregg Winsor, Johnson County Library, Roeland Park, KS",https://lccn.loc.gov/2016000031,psychological fiction,suspense fiction,mystery fiction,,,,,,0.0,0.0,0.0
1139,9781501132933,genre_1,suspense_fiction,2016/07,"Ware, Ruth",The Woman in Cabin 10,2016-07-19 00:00:00,gallery/scout press,0.0,0.0,0.0,2016,Suspense/Thriller,,"Joseph Jones, Cuyahoga County Public Library, OH",https://lccn.loc.gov/2016007713,psychological fiction,suspense fiction,mystery fiction,,,,,,0.0,0.0,0.0
1140,9780143108573,genre_1,suspense_fiction,2016/06,"Berry, Flynn",Under the Harrow,2016-06-14 00:00:00,penguin books,0.0,0.0,1.0,,Suspense/Thriller,,"Kimberly McGee, Lake Travis Community Library, Austin, TX",https://lccn.loc.gov/2015040248,psychological fiction,suspense fiction,,,,,,,0.0,0.0,0.0
1141,9781101988640,genre_1,fantasy_fiction,2016/06,"Cogman, Genevieve",The Invisible Library,2016-06-14 00:00:00,roc,0.0,0.0,1.0,,SF/Fantasy,,"Beth Mills, New Rochelle Public Library, New Rochelle, NY",https://lccn.loc.gov/2016000476,alternative histories (fiction),fantasy fiction,adventure fiction,,,,,,0.0,0.0,0.0
1142,9781250063700,genre_1,mystery_fiction,2016/06,"Doiron, Paul",Widowmaker,2017-06-14 00:00:00,minotaur books,0.0,0.0,0.0,,Mystery,,"Mamie Ney, Auburn Public Library, Auburn, ME",https://lccn.loc.gov/2016001456,suspense fiction,mystery fiction,,,,,,,0.0,0.0,0.0
1143,9780316228046,genre_1,paranormal_fiction,2016/06,"O'Malley, Daniel",Stiletto,2016-06-14 00:00:00,"little, brown and company",0.0,0.0,0.0,,SF/Fantasy,,"Mary Bell, Wilbraham Public Library, Wilbraham, MA",https://lccn.loc.gov/2015041416,fantasy fiction,paranormal fiction,,,,,,,0.0,0.0,0.0
1144,9780812998320,genre_1,mystery_fiction,2016/06,"Steiner, Susie","Missing, Presumed",2016-06-28 00:00:00,random house,0.0,0.0,1.0,,Mystery,,"Andrienne Cruz, Azusa City Library, Azusa, CA",https://lccn.loc.gov/2015037112,suspense fiction,mystery fiction,,,,,,,0.0,0.0,0.0
1145,9781250092144,genre_1,mystery_fiction,2016/05,"Armstrong, Kelley",City of the Lost,2016-05-03 00:00:00,minotaur books,0.0,0.0,0.0,,Suspense/Thriller,,"Elena Gleason, Coos Bay Public Library, Coos Bay, OR",https://lccn.loc.gov/2015050064,suspense fiction,mystery fiction,,,,,,,0.0,0.0,0.0
1146,9781501124372,genre_1,love_stories,2016/05,"Cleave, Chris",Everyone Brave is Forgiven,2016-05-03 00:00:00,simon & schuster,0.0,0.0,0.0,,Historical Fiction,,"Lori Elliott, Kershaw County Library, SC",https://lccn.loc.gov/2015028632,historical fiction,love stories,,,,,,,0.0,0.0,0.0
1147,9780312380366,genre_1,mystery_fiction,2016/05,"Hart, John",Redemption Road,2016-05-03 00:00:00,thomas dunne books,0.0,0.0,0.0,,Suspense/Thriller,,"Kelly Currie, Delphi Public Library, Delphi, IN",https://lccn.loc.gov/2015048657,suspense fiction,mystery fiction,,,,,,,0.0,0.0,0.0
1148,9780062083456,genre_1,fiction,2016/05,"Lippman, Laura",Wilde Lake,2016-05-03 00:00:00,william morrow,0.0,0.0,0.0,,Mystery,,"Annice Sevett, New Hanover County Library, Wilmington, NC",https://lccn.loc.gov/2016295849,legal stories,fiction,detective and mystery fiction,mystery fiction,,,,,0.0,0.0,0.0
1149,9781101987490,genre_1,suspense_fiction,2016/05,"Mackintosh, Clare",I Let You Go,2016-05-03 00:00:00,berkley,0.0,0.0,1.0,,Mystery,"“Five-year-old Jacob is killed in a hit and run, an event that sends the police in search of the driver. Jenna Gray flees to Wales to mourn the loss of her son and recover from her past. As the anniversary of Jacob’s still unsolved death approaches, a tip to police results in an arrest and a very different picture emerges. This self-assured debut combines jaw-dropping moments with complex, believable characters and an ending that is hard to see coming.”","Jennifer Winberry, Hunterdon County Library, Flemington, NJ",https://lccn.loc.gov/2015025112,psychological fiction,suspense fiction,,,,,,,0.0,0.0,0.0
1150,9780393285543,genre_1,suspense_fiction,2016/05,"Millet, Lydia",Sweet Lamb of Heaven,2016-05-03 00:00:00,w.w. norton & company,0.0,0.0,0.0,,Suspense/Thriller,"""An arresting story about a wife manipulated and what she goes through to escape her husband’s desperate means to keep her. When her daughter is born, Anna starts hearing a voice in her head that may suggest the supernatural or the divine. She and her daughter hole up in a motel where all the guests seem to hear a similar voice in their heads. The author jolts the reader into reading something unexpected and the effect is eerie and memorable. Highly recommended for book discussions""","Andrienne Cruz, Azusa City Library, Azusa, CA",https://lccn.loc.gov/2016000554,psychological fiction,suspense fiction,domestic fiction,,,,,,0.0,0.0,0.0
1151,9780804177900,genre_1,mystery_fiction,2016/04,"King, Laurie R.","Murder of Mary Russell, The",2016-04-05 00:00:00,bantam,0.0,0.0,0.0,,Mystery,,"Deborah Walsh, Geneva Public Library District, Geneva, IL",https://lccn.loc.gov/2015045500,suspense fiction,mystery fiction,,,,,,,0.0,0.0,0.0
1152,9781605989747,genre_1,fiction,2016/04,"McElwain, Julie",A Murder in Time,2016-04-11 00:00:00,pegasus books,0.0,0.0,1.0,,SF/Fantasy,,"Randee J Bybee, Upland Public Library, Upland, CA",https://lccn.loc.gov/2016478311,fantasy fiction,fiction,mystery fiction,,,,,,0.0,0.0,0.0
1153,9780765385505,genre_1,fiction,2016/04,"McGuire, Seanan",Every Heart a Doorway,2016-04-05 00:00:00,tor books,0.0,0.0,0.0,,SF/Fantasy,,"Jennifer Kelley, Kershaw County Library, Camden, SC",https://lccn.loc.gov/2015298654,fantasy fiction,fiction,,,,,,,0.0,0.0,0.0
1154,9780399174469,genre_1,mystery_fiction,2016/04,"Quick, Amanda",Til Death Do Us Part,2016-04-19 00:00:00,berkley,0.0,0.0,0.0,,Literary Fiction,,"Sharon Layburn, South Huntington Public Library, Huntington Station, NY",https://lccn.loc.gov/2015037168,historical fiction,mystery fiction,romantic suspense fiction,,,,,,0.0,0.0,0.0
1155,9780451474476,genre_1,occult_fiction,2016/03,"Bishop, Anne",Marked in Flesh,2016-03-08 00:00:00,roc,0.0,0.0,0.0,,SF/Fantasy,,"Emily Peros, Denver Public Library, Denver, CO",https://lccn.loc.gov/2015041574,fantasy fiction,occult fiction,,,,,,,0.0,0.0,0.0
1156,9781101875599,genre_1,mystery_fiction,2016/03,"Brundage, Elizabeth",All Things Cease to Appear,2016-03-08 00:00:00,knopf,0.0,0.0,0.0,,Suspense/Thriller,"“When the Clare family purchases a ramshackle farmhouse at a foreclosure auction, it appears that all is well in their world, until George comes home one evening from his job as an Art History Professor at the local private college and finds his wife murdered and their three-year-old untended yet unharmed. Told through the eyes of the townspeople and the families involved, this is a gorgeously unsettling look at a marriage and what happens to a community in the process of change.”","Jennifer Dayton, Darien Library, Darien, CT",https://lccn.loc.gov/2015024682,suspense fiction,mystery fiction,,,,,,,0.0,0.0,0.0
1157,9780525955092,genre_1,mystery_fiction,2016/03,"Coben, Harlan",Fool Me Once,2016-03-22 00:00:00,dutton,0.0,0.0,0.0,,Mystery,,"Lisa Sprague, Public Services Librarian, Enfield Public Library, Enfield, CT",https://lccn.loc.gov/2015050593,suspense fiction,mystery fiction,,,,,,,0.0,0.0,0.0
1158,9780399169496,genre_1,black_humor_(literature),2016/03,"Faye, Lyndsay",Jane Steele,2016-03-22 00:00:00,g.p. putnam's sons,0.0,0.0,0.0,,Literary Fiction,"“Jane Steele is a great read for lovers of Victorian literature who especially love their characters to have a lot of pluck! Jane Steele is the adventurous, irreverent, foul-mouthed broad that I so often loved about Jane Eyre, but in more wily circumstances. Remember that fabulous scene in Jane Eyre when she stands up to her aunt for the first time, and how you wanted to stand up from your comfy reading chair and cheer for her? Imagine an entire book just of those sorts of scenes. Absolutely fabulous fun!”","Abbey Stroop, Herrick District Library, Holland, MI",https://lccn.loc.gov/2016006511,mystery fiction,black humor (literature),romantic suspense fiction,,,,,,0.0,0.0,0.0
1159,9781451686630,genre_1,fiction,2016/03,"Lutz, Lisa",The Passenger,2016-03-01 00:00:00,simon & schuster,0.0,0.0,0.0,,Suspense/Thriller,,"Beth DeGeer, Bartlesville Public Library, Bartlesville, OK",https://lccn.loc.gov/2015298920,suspense fiction,fiction,thrillers (fiction),,,,,,0.0,0.0,0.0
1160,9780062388148,genre_1,love_stories,2016/03,"Quinn, Julia",Because of Miss Bridgerton,2016-03-29 00:00:00,avon,0.0,0.0,0.0,,Romance,,"Mary Aileen Buss, Long Beach Public Library, NY",https://lccn.loc.gov/2016659131,historical fiction,love stories,,,,,,,0.0,0.0,0.0
1161,9780812993103,genre_1,satire,2016/03,"Simonson, Helen",The Summer Before the War,2016-03-22 00:00:00,random house,1.0,0.0,0.0,2016,Historical Fiction,,"Paulette Brooks, Elm Grove Public Library, Elm Grove, WI",https://lccn.loc.gov/2015016554,historical fiction,satire,,,,,,,0.0,0.0,0.0
1162,9780062414212,genre_1,domestic_fiction,2016/03,"Sweeney, Cynthia D'Aprix",The Nest,2016-03-22 00:00:00,ecco,0.0,0.0,1.0,2016,Literary Fiction,,"Mary Kinser, Whatcom County Library System, Bellingham, WA",https://lccn.loc.gov/2016387517,fiction,domestic fiction,,,,,,,0.0,0.0,0.0
1163,9780143128489,genre_1,humorous_fiction,2016/02,"Awad, Mona",13 Ways of Looking at a Fat Girl,2016-02-23 00:00:00,penguin books,0.0,0.0,1.0,,Literary Fiction,"“Everyone loves Lizzie–she is the confidant, the late night go-to, and she is always there and hungry for attention. Lizzie becomes even more obsessed and needy when she no longer feels insecure about being overweight and it becomes painfully obvious that she will always feel bad about herself. It is a candid and sad look at how we mistreat people with different body types.”","Kimberly McGee, Lake Travis Community Library, Austin, TX",https://lccn.loc.gov/2015011712,psychological fiction,humorous fiction,,,,,,,0.0,0.0,0.0
1164,9780525954576,genre_1,mystery_fiction,2016/02,"Gardner, Lisa",Find Her,2016-02-09 00:00:00,dutton,0.0,0.0,0.0,,Mystery,,"Allie Williams, Parnell Memorial Library, Montevallo, AL",https://lccn.loc.gov/2015038503,suspense fiction,mystery fiction,,,,,,,0.0,0.0,0.0
1165,9780062105684,genre_1,mystery_fiction,2016/02,"Jackson, Joshilyn","Opposite of Everyone, The",2016-02-16 00:00:00,william morrow,0.0,0.0,0.0,,Literary Fiction,,"Beth Mills, New Rochelle Public Library, New Rochelle, NY",https://lccn.loc.gov/2015008623,suspense fiction,mystery fiction,,,,,,,0.0,0.0,0.0
1166,9781250051905,genre_1,love_stories,2016/01,"Hepworth, Sally","Things We Keep, The",2016-01-19 00:00:00,st. martin's press,0.0,0.0,0.0,,Literary Fiction,,"Elizabeth Eastin, Rogers Memorial Library, Southampton, NY",https://lccn.loc.gov/2015037876,domestic fiction,love stories,,,,,,,0.0,0.0,0.0
1167,9780345545961,genre_1,mystery_fiction,2016/01,"Koontz, Dean",Ashley Bell,2015-12-08 00:00:00,bantam,0.0,0.0,0.0,,Horror,,"Andrienne Cruz, Azusa City Library, Azusa, CA",https://lccn.loc.gov/2015023225,suspense fiction,mystery fiction,,,,,,,0.0,0.0,0.0
1168,9780062413864,genre_1,suspense_fiction,2016/01,"Macmillan, Gilly",What She Knew,2015-12-01 00:00:00,william morrow paperbacks,0.0,0.0,1.0,,Suspense/Thriller,"“Rachel Jenner is out for a walk with her son Ben when, after allowing him to run ahead to a swing, he vanishes. The investigation focuses on Rachel due to her recent divorce, and as a result, Rachel becomes undone. This is a psychological thriller full of suspense that will have you guessing until the very end. When all is revealed, the characters and action of the crime will stay with you long after you read the final page. I recommend this book to every fan of the genre.”","Annice Sevett, Willmar Public Library, Willmar, MN",https://lccn.loc.gov/2015034457,psychological fiction,suspense fiction,,,,,,,0.0,0.0,0.0
1169,9781940456362,genre_1,paranormal_fiction,2015/11,"Boroson, M. H.","Girl with Ghost Eyes, The",2015-11-03 00:00:00,talos press,0.0,0.0,1.0,,Historical Fiction,"“In San Francisco during the late 1800s, a young Chinese widow tries to keep her father alive, and win a place in his heart she doesn’t realize she already owns. This story is filled with wonderful detail from Chinese folklore and mythology, and plenty of action as two tongs battle to control Chinatown. The very best fantasy employs strong characters who are real people with real problems. I enjoyed every page.”","Janet Martin, Southern Pines Public Library, Southern Pines, NC",https://lccn.loc.gov/2015937874,fiction,paranormal fiction,fantasy fiction,ghost stories,martial arts fiction,ghost stories,,,0.0,0.0,0.0
1170,9781101874141,genre_1,romantic_suspense_fiction,2015/11,"Rothschild, Hannah","Improbability of Love, The",2015-11-03 00:00:00,knopf,0.0,0.0,1.0,,Literary Fiction,"“The engaging, totally unexpected story of Annie, a lonely young woman who wanders into a junk shop and buys a painting. The painting turns out to have a long and storied past, with powerful people searching high and low for it. Unpredictable and fascinating; I loved the peek into the cutthroat art world and watching Annie blossom as she discovers her true calling.”","Heather Bistyga, Anderson County Library, Anderson, SC",https://lccn.loc.gov/2014047753,fantasy fiction,romantic suspense fiction,,,,,,,0.0,0.0,0.0
1171,9780399171314,genre_1,love_stories,2015/11,"Williams, Beatriz",Along the Infinite Sea,2015-11-03 00:00:00,g.p. putnam's sons,0.0,0.0,0.0,,Literary Fiction,,"Beth Mills, New Rochelle Public Library, New Rochelle, NY",https://lccn.loc.gov/2015007434,romantic suspense fiction,love stories,,,,,,,0.0,0.0,0.0
1172,9780670025770,genre_1,bible_fiction,2015/10,"Brooks, Geraldine","Secret Chord, The",2015-10-06 00:00:00,viking,0.0,0.0,0.0,,Historical Fiction,,"Marilee Cogswell, King County Library System, Issaquah, WA",https://lccn.loc.gov/2015373206,historical fiction,bible fiction,biographical fiction,,,,,,0.0,0.0,0.0
1173,9780062351425,genre_1,detective_and_mystery_fiction,2015/10,"Fink, Joseph and Jeffrey Cranor",Welcome to Night Vale,2015-10-20 00:00:00,harper perennial,0.0,0.0,1.0,,SF/Fantasy,"From the creators of the popular podcast about a nameless town where the supernatural and strange are commonplace comes a new mystery novel. “This is classic Night Vale in written form. It’s an absolute must for Night Vale fans, and will possibly provide an introduction for those who haven’t found this snarky little podcast yet.”","Debra Franklin, York County Public Library, Rock Hill, SC",https://lccn.loc.gov/2015298604,fiction,detective and mystery fiction,paranormal fiction,fantasy fiction,mystery fiction,horror fiction,,,0.0,0.0,0.0
1174,9780525954330,genre_1,mystery_fiction,2015/10,"George, Elizabeth","Banquet of Consequences, A",2015-10-27 00:00:00,viking,0.0,0.0,0.0,,Mystery,,"Starr Smith, Fairfax County Public Library, Falls Church, VA",https://lccn.loc.gov/2015431402,detective and mystery fiction,mystery fiction,,,,,,,0.0,0.0,0.0
1175,9780812998689,genre_1,mystery_fiction,2015/10,"Mitchell, David",Slade House,2015-10-27 00:00:00,random house,0.0,0.0,0.0,,Horror,"“Every nine years, Slade House appears in a little alley in London, and every nine years, someone disappears into it, never to be seen again. Fans of The Bone Clocks will inhale this compact, six-part work that draws on Mitchell’s established mythology and reintroduces a familiar character or two. New readers, however, won’t be lost. Literary fiction, fantasy, and a dose of horror combine here to make a deeply satisfying book.”","Jenny Arch, Robbins Library, Arlington, MA",https://lccn.loc.gov/2015019630,fantasy fiction,mystery fiction,,,,,,,0.0,0.0,0.0
1176,9781492617891,genre_1,suspense_fiction,2015/09,"Belfoure, Charles",House of Thieves,2015-09-15 00:00:00,sourcebooks landmark,0.0,0.0,0.0,,Historical Fiction,,"Barbara Clark-Greene, Groton Public Library, Groton, CT",https://lccn.loc.gov/2014048617,historical fiction,suspense fiction,,,,,,,0.0,0.0,0.0
1177,9780804178778,genre_1,mystery_fiction,2015/09,"Child, Lee",Make Me,2015-09-08 00:00:00,delacorte press,0.0,0.0,0.0,,Mystery,,"Jenna Persick, Chester County Library, Exton, PA",https://lccn.loc.gov/2015017106,suspense fiction,mystery fiction,,,,,,,0.0,0.0,0.0
1178,9780062390547,genre_1,mystery_fiction,2015/09,"DeCarlo, Melissa","Art of Crash Landing, The",2015-09-08 00:00:00,harper paperbacks,1.0,0.0,1.0,,Literary Fiction,"“At once tragic and hilarious, this book is a roller coaster of a read. You’ll find yourself rooting for the snarky and impulsive but ultimately lovable Mattie. At the heart of this tale is a beautifully unraveled mystery that has led Mattie to her current circumstances, ultimately bringing her to her first real home.”","Patricia Kline-Millard, Bedford Public Library, Bedford, NH",https://lccn.loc.gov/2015010374,domestic fiction,mystery fiction,,,,,,,0.0,0.0,0.0
1179,9781594634475,genre_1,love_stories,2015/09,"Groff, Lauren",Fates and Furies,2015-09-15 00:00:00,riverhead books,0.0,0.0,0.0,,Literary Fiction,"“Fates and Furies is a modern portrait of marriage. Lotto Satterwhite is the center, the hub around which all the characters revolve in the first half of the book. In the second half of the book, the lens turns to Lotto’s wife Mathilde, and her side of the lopsided partnership gives us a totally different view. Groff is a master of language. It’s not a gentle read. But it’s magnificent.”","Kelly Currie, Delphi Public Library, Delphi, IN",https://lccn.loc.gov/2015013565,domestic fiction,love stories,,,,,,,0.0,0.0,0.0
1180,9780393239294,genre_1,mystery_fiction,2015/09,"Guinn, Matthew","Scribe, The",2015-09-14 00:00:00,w.w. norton & company,0.0,0.0,0.0,,Mystery,"“A shunned detective is pulled back to Atlanta to solve some brutal murders that seem to be the work of a serial killer. Political intrigue, a fascinating time in this country’s history, and a good old-fashioned murder mystery make this one fascinating read. This book asks the question: when a man has had everything taken away, will he still fight for what is right?”","Kimberly McGee, Lake Travis Community Library, Austin, TX",https://lccn.loc.gov/2015013780,historical fiction,mystery fiction,,,,,,,0.0,0.0,0.0
1181,9780399174001,genre_1,suspense_fiction,2015/09,"Young, Hester","Gates of Evangeline, The",2015-09-01 00:00:00,g.p. putnam's sons,0.0,0.0,1.0,,Suspense/Thriller,"“Journalist Charlie Cates goes to gloomy, swampy Louisiana to write a book about the disappearance of a young child. Her research uncovers family secrets, lies, and clandestine affairs. This first book in a new series is incredibly suspenseful, with a vivid setting, a supernatural tinge, and an intricate plot that keeps you guessing until the end.”","Anbolyn Potter, Chandler Public Library, Chandler, AZ",https://lccn.loc.gov/2015019186,psychological fiction,suspense fiction,mystery fiction,,,,,,0.0,0.0,0.0
1182,9781250049582,genre_1,humorous_fiction,2015/08,"Andrews, Donna",Lord of the Wings,2015-08-04 00:00:00,minotaur books,0.0,0.0,0.0,,Mystery,,"Karen Emery, Johnson County Public Library, Franklin, IN",https://lccn.loc.gov/2015016963,mystery fiction,humorous fiction,,,,,,,0.0,0.0,0.0
1183,9781451693591,genre_1,love_stories,2015/08,"Hoffman, Alice","Marriage of Opposites, The",2015-08-04 00:00:00,simon & schuster,0.0,0.0,0.0,,Historical Fiction,,"Marianne Colton, Lockport Public Library, Lockport, NY",https://lccn.loc.gov/2014047743,historical fiction,love stories,,,,,,,0.0,0.0,0.0
